dataset,sample,payload,attack,mode_used,accuracy,encode_time,decode_time,total_time
COCO,0,1024,clean,robust,1.0,2.3593,2.2652,4.6246
COCO,0,1024,png,robust,1.0,2.3593,2.267,4.6263
COCO,0,1024,jpeg90,robust,1.0,2.3593,2.2711,4.6304
COCO,0,1024,jpeg70,robust,1.0,2.3593,2.2696,4.6289
COCO,0,1024,jpeg50,robust,1.0,2.3593,2.2658,4.6251
COCO,0,1024,resize0.5,robust,1.0,2.3593,2.2745,4.6338
COCO,0,1024,resize0.75,robust,1.0,2.3593,2.2689,4.6282
COCO,0,1024,resize1.25,robust,1.0,2.3593,2.2696,4.6289
COCO,0,1024,resize1.5,robust,1.0,2.3593,2.275,4.6343
COCO,0,1024,gnoise01,robust,1.0,2.3593,2.264,4.6233
COCO,0,1024,gnoise05,robust,1.0,2.3593,2.2642,4.6235
COCO,0,1024,gnoise10,robust,1.0,2.3593,2.2647,4.624
COCO,0,1024,gblur3,robust,1.0,2.3593,2.2644,4.6237
COCO,0,1024,gblur5,robust,1.0,2.3593,2.2778,4.6372
COCO,0,1024,gblur7,robust,0.963867,2.3593,2.271,4.6304
COCO,0,1024,mblur3,robust,1.0,2.3593,2.2661,4.6255
COCO,0,1024,mblur5,robust,1.0,2.3593,2.2684,4.6277
COCO,0,1024,mblur7,robust,0.979492,2.3593,2.2659,4.6252
COCO,1,1024,clean,robust,1.0,2.3121,2.2703,4.5824
COCO,1,1024,png,robust,1.0,2.3121,2.2691,4.5812
COCO,1,1024,jpeg90,robust,1.0,2.3121,2.2654,4.5775
COCO,1,1024,jpeg70,robust,1.0,2.3121,2.2637,4.5758
COCO,1,1024,jpeg50,robust,1.0,2.3121,2.2638,4.5759
COCO,1,1024,resize0.5,robust,1.0,2.3121,2.2664,4.5784
COCO,1,1024,resize0.75,robust,1.0,2.3121,2.269,4.5811
COCO,1,1024,resize1.25,robust,1.0,2.3121,2.2639,4.576
COCO,1,1024,resize1.5,robust,1.0,2.3121,2.2638,4.5759
COCO,1,1024,gnoise01,robust,1.0,2.3121,2.2632,4.5753
COCO,1,1024,gnoise05,robust,1.0,2.3121,2.2644,4.5765
COCO,1,1024,gnoise10,robust,0.969727,2.3121,2.2693,4.5814
COCO,1,1024,gblur3,robust,1.0,2.3121,2.2662,4.5783
COCO,1,1024,gblur5,robust,1.0,2.3121,2.2672,4.5793
COCO,1,1024,gblur7,robust,0.945312,2.3121,2.2636,4.5757
COCO,1,1024,mblur3,robust,1.0,2.3121,2.2658,4.5779
COCO,1,1024,mblur5,robust,1.0,2.3121,2.2731,4.5851
COCO,1,1024,mblur7,robust,1.0,2.3121,2.2695,4.5816
COCO,2,1024,clean,robust,1.0,2.2953,2.2642,4.5596
COCO,2,1024,png,robust,1.0,2.2953,2.2661,4.5615
COCO,2,1024,jpeg90,robust,1.0,2.2953,2.2668,4.5622
COCO,2,1024,jpeg70,robust,1.0,2.2953,2.2746,4.57
COCO,2,1024,jpeg50,robust,1.0,2.2953,2.2708,4.5661
COCO,2,1024,resize0.5,robust,1.0,2.2953,2.2649,4.5603
COCO,2,1024,resize0.75,robust,1.0,2.2953,2.2647,4.5601
COCO,2,1024,resize1.25,robust,1.0,2.2953,2.2629,4.5583
COCO,2,1024,resize1.5,robust,1.0,2.2953,2.2648,4.5601
COCO,2,1024,gnoise01,robust,1.0,2.2953,2.2711,4.5664
COCO,2,1024,gnoise05,robust,0.958008,2.2953,2.2682,4.5636
COCO,2,1024,gnoise10,robust,0.856445,2.2953,2.2653,4.5607
COCO,2,1024,gblur3,robust,1.0,2.2953,2.2665,4.5618
COCO,2,1024,gblur5,robust,0.973633,2.2953,2.2648,4.5601
COCO,2,1024,gblur7,robust,0.890625,2.2953,2.2678,4.5631
COCO,2,1024,mblur3,robust,1.0,2.2953,2.272,4.5674
COCO,2,1024,mblur5,robust,1.0,2.2953,2.2657,4.5611
COCO,2,1024,mblur7,robust,0.947266,2.2953,2.2645,4.5599
COCO,3,1024,clean,robust,1.0,2.2974,2.2648,4.5622
COCO,3,1024,png,robust,1.0,2.2974,2.2655,4.5628
COCO,3,1024,jpeg90,robust,1.0,2.2974,2.2697,4.567
COCO,3,1024,jpeg70,robust,0.954102,2.2974,2.2727,4.57
COCO,3,1024,jpeg50,robust,0.908203,2.2974,2.2641,4.5615
COCO,3,1024,resize0.5,robust,1.0,2.2974,2.2648,4.5621
COCO,3,1024,resize0.75,robust,1.0,2.2974,2.2643,4.5616
COCO,3,1024,resize1.25,robust,1.0,2.2974,2.2696,4.5669
COCO,3,1024,resize1.5,robust,1.0,2.2974,2.2722,4.5696
COCO,3,1024,gnoise01,robust,0.984375,2.2974,2.2665,4.5639
COCO,3,1024,gnoise05,robust,0.865234,2.2974,2.2705,4.5678
COCO,3,1024,gnoise10,robust,0.787109,2.2974,2.2705,4.5678
COCO,3,1024,gblur3,robust,1.0,2.2974,2.2647,4.5621
COCO,3,1024,gblur5,robust,0.967773,2.2974,2.2753,4.5727
COCO,3,1024,gblur7,robust,0.90332,2.2974,2.2767,4.5741
COCO,3,1024,mblur3,robust,1.0,2.2974,2.266,4.5634
COCO,3,1024,mblur5,robust,0.975586,2.2974,2.2664,4.5638
COCO,3,1024,mblur7,robust,0.929688,2.2974,2.2656,4.5629
COCO,4,1024,clean,robust,1.0,2.2975,2.2703,4.5678
COCO,4,1024,png,robust,1.0,2.2975,2.2688,4.5663
COCO,4,1024,jpeg90,robust,1.0,2.2975,2.2654,4.563
COCO,4,1024,jpeg70,robust,0.983398,2.2975,2.2653,4.5629
COCO,4,1024,jpeg50,robust,0.944336,2.2975,2.2679,4.5655
COCO,4,1024,resize0.5,robust,1.0,2.2975,2.2686,4.5661
COCO,4,1024,resize0.75,robust,1.0,2.2975,2.269,4.5665
COCO,4,1024,resize1.25,robust,1.0,2.2975,2.2658,4.5633
COCO,4,1024,resize1.5,robust,1.0,2.2975,2.2631,4.5606
COCO,4,1024,gnoise01,robust,1.0,2.2975,2.2655,4.563
COCO,4,1024,gnoise05,robust,0.87793,2.2975,2.264,4.5616
COCO,4,1024,gnoise10,robust,0.791992,2.2975,2.2731,4.5706
COCO,4,1024,gblur3,robust,1.0,2.2975,2.2691,4.5666
COCO,4,1024,gblur5,robust,0.973633,2.2975,2.2689,4.5664
COCO,4,1024,gblur7,robust,0.885742,2.2975,2.2651,4.5626
COCO,4,1024,mblur3,robust,1.0,2.2975,2.2696,4.5671
COCO,4,1024,mblur5,robust,0.978516,2.2975,2.2735,4.5711
COCO,4,1024,mblur7,robust,0.93457,2.2975,2.278,4.5755
COCO,5,1024,clean,robust,1.0,2.3009,2.2773,4.5782
COCO,5,1024,png,robust,1.0,2.3009,2.2701,4.571
COCO,5,1024,jpeg90,robust,1.0,2.3009,2.2642,4.5651
COCO,5,1024,jpeg70,robust,0.987305,2.3009,2.2652,4.5661
COCO,5,1024,jpeg50,robust,0.943359,2.3009,2.2711,4.572
COCO,5,1024,resize0.5,robust,1.0,2.3009,2.2679,4.5689
COCO,5,1024,resize0.75,robust,1.0,2.3009,2.2625,4.5634
COCO,5,1024,resize1.25,robust,1.0,2.3009,2.261,4.5619
COCO,5,1024,resize1.5,robust,1.0,2.3009,2.2616,4.5625
COCO,5,1024,gnoise01,robust,1.0,2.3009,2.2652,4.5662
COCO,5,1024,gnoise05,robust,0.886719,2.3009,2.265,4.566
COCO,5,1024,gnoise10,robust,0.748047,2.3009,2.2604,4.5613
COCO,5,1024,gblur3,robust,1.0,2.3009,2.2615,4.5624
COCO,5,1024,gblur5,robust,0.986328,2.3009,2.2631,4.564
COCO,5,1024,gblur7,robust,0.924805,2.3009,2.2678,4.5687
COCO,5,1024,mblur3,robust,1.0,2.3009,2.2718,4.5728
COCO,5,1024,mblur5,robust,1.0,2.3009,2.268,4.569
COCO,5,1024,mblur7,robust,0.959961,2.3009,2.2667,4.5676
COCO,6,1024,clean,robust,1.0,2.2988,2.2655,4.5643
COCO,6,1024,png,robust,1.0,2.2988,2.2686,4.5674
COCO,6,1024,jpeg90,robust,1.0,2.2988,2.2742,4.5731
COCO,6,1024,jpeg70,robust,1.0,2.2988,2.2694,4.5682
COCO,6,1024,jpeg50,robust,0.985352,2.2988,2.2645,4.5634
COCO,6,1024,resize0.5,robust,1.0,2.2988,2.2648,4.5637
COCO,6,1024,resize0.75,robust,1.0,2.2988,2.2659,4.5647
COCO,6,1024,resize1.25,robust,1.0,2.2988,2.2681,4.5669
COCO,6,1024,resize1.5,robust,1.0,2.2988,2.2782,4.5771
COCO,6,1024,gnoise01,robust,1.0,2.2988,2.2666,4.5655
COCO,6,1024,gnoise05,robust,0.980469,2.2988,2.2693,4.5681
COCO,6,1024,gnoise10,robust,0.931641,2.2988,2.2668,4.5656
COCO,6,1024,gblur3,robust,1.0,2.2988,2.2691,4.568
COCO,6,1024,gblur5,robust,1.0,2.2988,2.2708,4.5697
COCO,6,1024,gblur7,robust,0.960938,2.2988,2.2677,4.5666
COCO,6,1024,mblur3,robust,1.0,2.2988,2.2642,4.563
COCO,6,1024,mblur5,robust,1.0,2.2988,2.267,4.5658
COCO,6,1024,mblur7,robust,0.980469,2.2988,2.2682,4.567
COCO,7,1024,clean,robust,1.0,2.301,2.2701,4.5711
COCO,7,1024,png,robust,1.0,2.301,2.2691,4.5701
COCO,7,1024,jpeg90,robust,1.0,2.301,2.2652,4.5662
COCO,7,1024,jpeg70,robust,1.0,2.301,2.2648,4.5658
COCO,7,1024,jpeg50,robust,1.0,2.301,2.2669,4.5679
COCO,7,1024,resize0.5,robust,1.0,2.301,2.2685,4.5695
COCO,7,1024,resize0.75,robust,1.0,2.301,2.273,4.574
COCO,7,1024,resize1.25,robust,1.0,2.301,2.2654,4.5664
COCO,7,1024,resize1.5,robust,1.0,2.301,2.264,4.565
COCO,7,1024,gnoise01,robust,1.0,2.301,2.2624,4.5634
COCO,7,1024,gnoise05,robust,1.0,2.301,2.2654,4.5664
COCO,7,1024,gnoise10,robust,0.969727,2.301,2.268,4.569
COCO,7,1024,gblur3,robust,1.0,2.301,2.2669,4.5679
COCO,7,1024,gblur5,robust,1.0,2.301,2.2656,4.5666
COCO,7,1024,gblur7,robust,0.933594,2.301,2.2676,4.5686
COCO,7,1024,mblur3,robust,1.0,2.301,2.2656,4.5666
COCO,7,1024,mblur5,robust,1.0,2.301,2.2745,4.5755
COCO,7,1024,mblur7,robust,0.980469,2.301,2.2672,4.5682
COCO,8,1024,clean,robust,1.0,2.2936,2.2632,4.5569
COCO,8,1024,png,robust,1.0,2.2936,2.266,4.5596
COCO,8,1024,jpeg90,robust,1.0,2.2936,2.2667,4.5603
COCO,8,1024,jpeg70,robust,0.966797,2.2936,2.2656,4.5592
COCO,8,1024,jpeg50,robust,0.924805,2.2936,2.2675,4.5612
COCO,8,1024,resize0.5,robust,0.985352,2.2936,2.2654,4.559
COCO,8,1024,resize0.75,robust,1.0,2.2936,2.2637,4.5574
COCO,8,1024,resize1.25,robust,1.0,2.2936,2.2636,4.5572
COCO,8,1024,resize1.5,robust,1.0,2.2936,2.2622,4.5559
COCO,8,1024,gnoise01,robust,1.0,2.2936,2.2658,4.5594
COCO,8,1024,gnoise05,robust,0.889648,2.2936,2.2695,4.5632
COCO,8,1024,gnoise10,robust,0.763672,2.2936,2.2638,4.5574
COCO,8,1024,gblur3,robust,1.0,2.2936,2.2678,4.5615
COCO,8,1024,gblur5,robust,0.924805,2.2936,2.2634,4.5571
COCO,8,1024,gblur7,robust,0.849609,2.2936,2.265,4.5586
COCO,8,1024,mblur3,robust,1.0,2.2936,2.2716,4.5653
COCO,8,1024,mblur5,robust,0.927734,2.2936,2.2698,4.5634
COCO,8,1024,mblur7,robust,0.889648,2.2936,2.2675,4.5612
COCO,9,1024,clean,robust,1.0,2.2927,2.2648,4.5575
COCO,9,1024,png,robust,1.0,2.2927,2.2722,4.5649
COCO,9,1024,jpeg90,robust,1.0,2.2927,2.2699,4.5626
COCO,9,1024,jpeg70,robust,0.9375,2.2927,2.2674,4.5601
COCO,9,1024,jpeg50,robust,0.883789,2.2927,2.2648,4.5575
COCO,9,1024,resize0.5,robust,0.983398,2.2927,2.2682,4.5609
COCO,9,1024,resize0.75,robust,1.0,2.2927,2.2703,4.563
COCO,9,1024,resize1.25,robust,1.0,2.2927,2.2672,4.5599
COCO,9,1024,resize1.5,robust,1.0,2.2927,2.2712,4.564
COCO,9,1024,gnoise01,robust,1.0,2.2927,2.2653,4.558
COCO,9,1024,gnoise05,robust,0.814453,2.2927,2.2634,4.5561
COCO,9,1024,gnoise10,robust,0.705078,2.2927,2.2642,4.557
COCO,9,1024,gblur3,robust,0.984375,2.2927,2.2646,4.5573
COCO,9,1024,gblur5,robust,0.924805,2.2927,2.2682,4.5609
COCO,9,1024,gblur7,robust,0.851562,2.2927,2.268,4.5607
COCO,9,1024,mblur3,robust,0.97168,2.2927,2.2641,4.5568
COCO,9,1024,mblur5,robust,0.916016,2.2927,2.2674,4.5601
COCO,9,1024,mblur7,robust,0.893555,2.2927,2.2646,4.5573
COCO,10,1024,clean,robust,1.0,2.3028,2.2689,4.5717
COCO,10,1024,png,robust,1.0,2.3028,2.2678,4.5706
COCO,10,1024,jpeg90,robust,1.0,2.3028,2.2628,4.5656
COCO,10,1024,jpeg70,robust,1.0,2.3028,2.2651,4.568
COCO,10,1024,jpeg50,robust,1.0,2.3028,2.264,4.5668
COCO,10,1024,resize0.5,robust,1.0,2.3028,2.2672,4.57
COCO,10,1024,resize0.75,robust,1.0,2.3028,2.2717,4.5745
COCO,10,1024,resize1.25,robust,1.0,2.3028,2.2643,4.5671
COCO,10,1024,resize1.5,robust,1.0,2.3028,2.2646,4.5674
COCO,10,1024,gnoise01,robust,1.0,2.3028,2.2709,4.5737
COCO,10,1024,gnoise05,robust,1.0,2.3028,2.2647,4.5675
COCO,10,1024,gnoise10,robust,0.950195,2.3028,2.2702,4.5731
COCO,10,1024,gblur3,robust,1.0,2.3028,2.2714,4.5742
COCO,10,1024,gblur5,robust,0.985352,2.3028,2.2709,4.5737
COCO,10,1024,gblur7,robust,0.929688,2.3028,2.2671,4.5699
COCO,10,1024,mblur3,robust,1.0,2.3028,2.2644,4.5672
COCO,10,1024,mblur5,robust,1.0,2.3028,2.2686,4.5715
COCO,10,1024,mblur7,robust,0.955078,2.3028,2.2698,4.5727
COCO,11,1024,clean,robust,1.0,2.2955,2.2639,4.5594
COCO,11,1024,png,robust,1.0,2.2955,2.2645,4.56
COCO,11,1024,jpeg90,robust,1.0,2.2955,2.2638,4.5593
COCO,11,1024,jpeg70,robust,1.0,2.2955,2.2666,4.5621
COCO,11,1024,jpeg50,robust,0.954102,2.2955,2.2732,4.5687
COCO,11,1024,resize0.5,robust,1.0,2.2955,2.2681,4.5636
COCO,11,1024,resize0.75,robust,1.0,2.2955,2.2638,4.5593
COCO,11,1024,resize1.25,robust,1.0,2.2955,2.2681,4.5636
COCO,11,1024,resize1.5,robust,1.0,2.2955,2.2654,4.5609
COCO,11,1024,gnoise01,robust,1.0,2.2955,2.2682,4.5637
COCO,11,1024,gnoise05,robust,0.922852,2.2955,2.2681,4.5636
COCO,11,1024,gnoise10,robust,0.797852,2.2955,2.2658,4.5613
COCO,11,1024,gblur3,robust,1.0,2.2955,2.2658,4.5613
COCO,11,1024,gblur5,robust,0.947266,2.2955,2.2651,4.5606
COCO,11,1024,gblur7,robust,0.90918,2.2955,2.2677,4.5632
COCO,11,1024,mblur3,robust,1.0,2.2955,2.2737,4.5692
COCO,11,1024,mblur5,robust,0.964844,2.2955,2.2645,4.56
COCO,11,1024,mblur7,robust,0.925781,2.2955,2.2684,4.5639
COCO,12,1024,clean,robust,1.0,2.3043,2.2666,4.5709
COCO,12,1024,png,robust,1.0,2.3043,2.2674,4.5716
COCO,12,1024,jpeg90,robust,1.0,2.3043,2.2731,4.5774
COCO,12,1024,jpeg70,robust,1.0,2.3043,2.2759,4.5801
COCO,12,1024,jpeg50,robust,1.0,2.3043,2.2638,4.568
COCO,12,1024,resize0.5,robust,1.0,2.3043,2.2655,4.5698
COCO,12,1024,resize0.75,robust,1.0,2.3043,2.265,4.5693
COCO,12,1024,resize1.25,robust,1.0,2.3043,2.2721,4.5763
COCO,12,1024,resize1.5,robust,1.0,2.3043,2.2662,4.5705
COCO,12,1024,gnoise01,robust,1.0,2.3043,2.26,4.5642
COCO,12,1024,gnoise05,robust,1.0,2.3043,2.2604,4.5647
COCO,12,1024,gnoise10,robust,0.967773,2.3043,2.2614,4.5657
COCO,12,1024,gblur3,robust,1.0,2.3043,2.2619,4.5662
COCO,12,1024,gblur5,robust,1.0,2.3043,2.2697,4.5739
COCO,12,1024,gblur7,robust,0.97168,2.3043,2.2731,4.5774
COCO,12,1024,mblur3,robust,1.0,2.3043,2.2659,4.5701
COCO,12,1024,mblur5,robust,1.0,2.3043,2.265,4.5693
COCO,12,1024,mblur7,robust,1.0,2.3043,2.2658,4.5701
COCO,13,1024,clean,robust,1.0,2.296,2.2686,4.5645
COCO,13,1024,png,robust,1.0,2.296,2.2671,4.563
COCO,13,1024,jpeg90,robust,1.0,2.296,2.266,4.5619
COCO,13,1024,jpeg70,robust,0.958984,2.296,2.2655,4.5614
COCO,13,1024,jpeg50,robust,0.910156,2.296,2.2638,4.5597
COCO,13,1024,resize0.5,robust,1.0,2.296,2.2675,4.5634
COCO,13,1024,resize0.75,robust,1.0,2.296,2.2694,4.5653
COCO,13,1024,resize1.25,robust,1.0,2.296,2.2679,4.5638
COCO,13,1024,resize1.5,robust,1.0,2.296,2.2645,4.5605
COCO,13,1024,gnoise01,robust,1.0,2.296,2.2647,4.5606
COCO,13,1024,gnoise05,robust,0.839844,2.296,2.2671,4.5631
COCO,13,1024,gnoise10,robust,0.734375,2.296,2.2753,4.5713
COCO,13,1024,gblur3,robust,1.0,2.296,2.2715,4.5674
COCO,13,1024,gblur5,robust,0.957031,2.296,2.2649,4.5609
COCO,13,1024,gblur7,robust,0.90918,2.296,2.2654,4.5613
COCO,13,1024,mblur3,robust,1.0,2.296,2.2669,4.5628
COCO,13,1024,mblur5,robust,0.973633,2.296,2.2695,4.5655
COCO,13,1024,mblur7,robust,0.919922,2.296,2.2706,4.5665
COCO,14,1024,clean,robust,1.0,2.2975,2.2627,4.5602
COCO,14,1024,png,robust,1.0,2.2975,2.2649,4.5623
COCO,14,1024,jpeg90,robust,1.0,2.2975,2.2645,4.562
COCO,14,1024,jpeg70,robust,0.949219,2.2975,2.2659,4.5634
COCO,14,1024,jpeg50,robust,0.90918,2.2975,2.2695,4.567
COCO,14,1024,resize0.5,robust,1.0,2.2975,2.263,4.5605
COCO,14,1024,resize0.75,robust,1.0,2.2975,2.2665,4.564
COCO,14,1024,resize1.25,robust,1.0,2.2975,2.2665,4.5639
COCO,14,1024,resize1.5,robust,1.0,2.2975,2.2665,4.5639
COCO,14,1024,gnoise01,robust,0.972656,2.2975,2.2701,4.5676
COCO,14,1024,gnoise05,robust,0.847656,2.2975,2.2706,4.568
COCO,14,1024,gnoise10,robust,0.800781,2.2975,2.2676,4.5651
COCO,14,1024,gblur3,robust,1.0,2.2975,2.2647,4.5622
COCO,14,1024,gblur5,robust,1.0,2.2975,2.2663,4.5638
COCO,14,1024,gblur7,robust,0.948242,2.2975,2.2664,4.5639
COCO,14,1024,mblur3,robust,1.0,2.2975,2.271,4.5685
COCO,14,1024,mblur5,robust,1.0,2.2975,2.2686,4.5661
COCO,14,1024,mblur7,robust,0.96582,2.2975,2.269,4.5664
COCO,15,1024,clean,robust,1.0,2.2996,2.2677,4.5673
COCO,15,1024,png,robust,1.0,2.2996,2.2712,4.5709
COCO,15,1024,jpeg90,robust,1.0,2.2996,2.2689,4.5685
COCO,15,1024,jpeg70,robust,1.0,2.2996,2.2676,4.5673
COCO,15,1024,jpeg50,robust,1.0,2.2996,2.2664,4.5661
COCO,15,1024,resize0.5,robust,1.0,2.2996,2.2633,4.5629
COCO,15,1024,resize0.75,robust,1.0,2.2996,2.2632,4.5629
COCO,15,1024,resize1.25,robust,1.0,2.2996,2.2658,4.5654
COCO,15,1024,resize1.5,robust,1.0,2.2996,2.2736,4.5733
COCO,15,1024,gnoise01,robust,1.0,2.2996,2.2624,4.562
COCO,15,1024,gnoise05,robust,1.0,2.2996,2.2633,4.563
COCO,15,1024,gnoise10,robust,0.964844,2.2996,2.2656,4.5652
COCO,15,1024,gblur3,robust,1.0,2.2996,2.2618,4.5614
COCO,15,1024,gblur5,robust,1.0,2.2996,2.2688,4.5685
COCO,15,1024,gblur7,robust,0.951172,2.2996,2.2658,4.5654
COCO,15,1024,mblur3,robust,1.0,2.2996,2.2648,4.5645
COCO,15,1024,mblur5,robust,1.0,2.2996,2.2651,4.5647
COCO,15,1024,mblur7,robust,0.970703,2.2996,2.267,4.5667
COCO,16,1024,clean,robust,1.0,2.2945,2.2712,4.5657
COCO,16,1024,png,robust,1.0,2.2945,2.267,4.5614
COCO,16,1024,jpeg90,robust,1.0,2.2945,2.2624,4.5568
COCO,16,1024,jpeg70,robust,1.0,2.2945,2.2641,4.5586
COCO,16,1024,jpeg50,robust,1.0,2.2945,2.2687,4.5632
COCO,16,1024,resize0.5,robust,1.0,2.2945,2.2685,4.5629
COCO,16,1024,resize0.75,robust,1.0,2.2945,2.2773,4.5718
COCO,16,1024,resize1.25,robust,1.0,2.2945,2.2653,4.5598
COCO,16,1024,resize1.5,robust,1.0,2.2945,2.2709,4.5654
COCO,16,1024,gnoise01,robust,1.0,2.2945,2.2661,4.5606
COCO,16,1024,gnoise05,robust,0.961914,2.2945,2.2719,4.5664
COCO,16,1024,gnoise10,robust,0.868164,2.2945,2.2692,4.5637
COCO,16,1024,gblur3,robust,1.0,2.2945,2.2652,4.5596
COCO,16,1024,gblur5,robust,1.0,2.2945,2.2651,4.5596
COCO,16,1024,gblur7,robust,0.938477,2.2945,2.266,4.5605
COCO,16,1024,mblur3,robust,1.0,2.2945,2.2647,4.5592
COCO,16,1024,mblur5,robust,1.0,2.2945,2.2689,4.5634
COCO,16,1024,mblur7,robust,0.962891,2.2945,2.2696,4.5641
COCO,17,1024,clean,robust,1.0,2.3016,2.2641,4.5657
COCO,17,1024,png,robust,1.0,2.3016,2.2641,4.5658
COCO,17,1024,jpeg90,robust,1.0,2.3016,2.2658,4.5674
COCO,17,1024,jpeg70,robust,1.0,2.3016,2.2669,4.5685
COCO,17,1024,jpeg50,robust,0.979492,2.3016,2.2693,4.5709
COCO,17,1024,resize0.5,robust,1.0,2.3016,2.266,4.5676
COCO,17,1024,resize0.75,robust,1.0,2.3016,2.2635,4.5651
COCO,17,1024,resize1.25,robust,1.0,2.3016,2.264,4.5657
COCO,17,1024,resize1.5,robust,1.0,2.3016,2.2646,4.5662
COCO,17,1024,gnoise01,robust,1.0,2.3016,2.2721,4.5738
COCO,17,1024,gnoise05,robust,0.950195,2.3016,2.2699,4.5715
COCO,17,1024,gnoise10,robust,0.829102,2.3016,2.2666,4.5682
COCO,17,1024,gblur3,robust,1.0,2.3016,2.2645,4.5661
COCO,17,1024,gblur5,robust,0.932617,2.3016,2.2651,4.5667
COCO,17,1024,gblur7,robust,0.866211,2.3016,2.2652,4.5668
COCO,17,1024,mblur3,robust,1.0,2.3016,2.2791,4.5808
COCO,17,1024,mblur5,robust,0.926758,2.3016,2.2763,4.5779
COCO,17,1024,mblur7,robust,0.860352,2.3016,2.2662,4.5678
COCO,18,1024,clean,robust,1.0,2.3446,2.265,4.6096
COCO,18,1024,png,robust,1.0,2.3446,2.266,4.6105
COCO,18,1024,jpeg90,robust,1.0,2.3446,2.2716,4.6162
COCO,18,1024,jpeg70,robust,0.956055,2.3446,2.2674,4.612
COCO,18,1024,jpeg50,robust,0.918945,2.3446,2.2633,4.6079
COCO,18,1024,resize0.5,robust,0.987305,2.3446,2.267,4.6116
COCO,18,1024,resize0.75,robust,1.0,2.3446,2.2674,4.6119
COCO,18,1024,resize1.25,robust,1.0,2.3446,2.2721,4.6167
COCO,18,1024,resize1.5,robust,1.0,2.3446,2.2677,4.6123
COCO,18,1024,gnoise01,robust,1.0,2.3446,2.2658,4.6103
COCO,18,1024,gnoise05,robust,0.892578,2.3446,2.2654,4.6099
COCO,18,1024,gnoise10,robust,0.825195,2.3446,2.263,4.6076
COCO,18,1024,gblur3,robust,1.0,2.3446,2.2658,4.6104
COCO,18,1024,gblur5,robust,0.949219,2.3446,2.2698,4.6144
COCO,18,1024,gblur7,robust,0.881836,2.3446,2.2675,4.6121
COCO,18,1024,mblur3,robust,1.0,2.3446,2.2696,4.6141
COCO,18,1024,mblur5,robust,0.928711,2.3446,2.2654,4.61
COCO,18,1024,mblur7,robust,0.888672,2.3446,2.264,4.6085
COCO,19,1024,clean,robust,1.0,2.2975,2.2686,4.5661
COCO,19,1024,png,robust,1.0,2.2975,2.2658,4.5633
COCO,19,1024,jpeg90,robust,1.0,2.2975,2.2677,4.5652
COCO,19,1024,jpeg70,robust,1.0,2.2975,2.2767,4.5742
COCO,19,1024,jpeg50,robust,0.986328,2.2975,2.2759,4.5734
COCO,19,1024,resize0.5,robust,1.0,2.2975,2.2797,4.5772
COCO,19,1024,resize0.75,robust,1.0,2.2975,2.2788,4.5763
COCO,19,1024,resize1.25,robust,1.0,2.2975,2.2596,4.5571
COCO,19,1024,resize1.5,robust,1.0,2.2975,2.2652,4.5627
COCO,19,1024,gnoise01,robust,1.0,2.2975,2.2619,4.5594
COCO,19,1024,gnoise05,robust,0.957031,2.2975,2.2649,4.5624
COCO,19,1024,gnoise10,robust,0.852539,2.2975,2.2726,4.5701
COCO,19,1024,gblur3,robust,1.0,2.2975,2.2644,4.5619
COCO,19,1024,gblur5,robust,1.0,2.2975,2.2706,4.5681
COCO,19,1024,gblur7,robust,0.917969,2.2975,2.2643,4.5618
COCO,19,1024,mblur3,robust,1.0,2.2975,2.2637,4.5612
COCO,19,1024,mblur5,robust,1.0,2.2975,2.2699,4.5674
COCO,19,1024,mblur7,robust,0.960938,2.2975,2.2706,4.5681
COCO,20,1024,clean,robust,1.0,2.2956,2.2628,4.5584
COCO,20,1024,png,robust,1.0,2.2956,2.2634,4.5591
COCO,20,1024,jpeg90,robust,1.0,2.2956,2.2676,4.5632
COCO,20,1024,jpeg70,robust,1.0,2.2956,2.2657,4.5613
COCO,20,1024,jpeg50,robust,1.0,2.2956,2.2717,4.5673
COCO,20,1024,resize0.5,robust,1.0,2.2956,2.2662,4.5618
COCO,20,1024,resize0.75,robust,1.0,2.2956,2.2676,4.5632
COCO,20,1024,resize1.25,robust,1.0,2.2956,2.2663,4.5619
COCO,20,1024,resize1.5,robust,1.0,2.2956,2.267,4.5627
COCO,20,1024,gnoise01,robust,1.0,2.2956,2.2689,4.5645
COCO,20,1024,gnoise05,robust,0.973633,2.2956,2.2664,4.5621
COCO,20,1024,gnoise10,robust,0.942383,2.2956,2.2689,4.5646
COCO,20,1024,gblur3,robust,1.0,2.2956,2.2667,4.5624
COCO,20,1024,gblur5,robust,0.974609,2.2956,2.2789,4.5746
COCO,20,1024,gblur7,robust,0.936523,2.2956,2.2704,4.566
COCO,20,1024,mblur3,robust,1.0,2.2956,2.2698,4.5654
COCO,20,1024,mblur5,robust,1.0,2.2956,2.2671,4.5627
COCO,20,1024,mblur7,robust,0.948242,2.2956,2.2645,4.5602
COCO,21,1024,clean,robust,1.0,2.2972,2.2639,4.5612
COCO,21,1024,png,robust,1.0,2.2972,2.2656,4.5629
COCO,21,1024,jpeg90,robust,1.0,2.2972,2.2696,4.5668
COCO,21,1024,jpeg70,robust,1.0,2.2972,2.2685,4.5657
COCO,21,1024,jpeg50,robust,1.0,2.2972,2.2663,4.5635
COCO,21,1024,resize0.5,robust,1.0,2.2972,2.2655,4.5628
