dataset,sample,payload,attack,mode_used,accuracy,encode_time,decode_time,total_time
DeskGPT,0,1024,clean,robust,1.0,2.3432,2.2688,4.612
DeskGPT,0,1024,png,robust,1.0,2.3432,2.2657,4.6089
DeskGPT,0,1024,jpeg90,robust,1.0,2.3432,2.2642,4.6074
DeskGPT,0,1024,jpeg70,robust,1.0,2.3432,2.276,4.6192
DeskGPT,0,1024,jpeg50,robust,0.979492,2.3432,2.2685,4.6117
DeskGPT,0,1024,resize0.5,robust,1.0,2.3432,2.2615,4.6047
DeskGPT,0,1024,resize0.75,robust,1.0,2.3432,2.2605,4.6037
DeskGPT,0,1024,resize1.25,robust,1.0,2.3432,2.2641,4.6073
DeskGPT,0,1024,resize1.5,robust,1.0,2.3432,2.2609,4.6041
DeskGPT,0,1024,gnoise01,robust,1.0,2.3432,2.2663,4.6095
DeskGPT,0,1024,gnoise05,robust,0.982422,2.3432,2.2721,4.6153
DeskGPT,0,1024,gnoise10,robust,0.873047,2.3432,2.2621,4.6053
DeskGPT,0,1024,gblur3,robust,1.0,2.3432,2.2645,4.6077
DeskGPT,0,1024,gblur5,robust,0.982422,2.3432,2.261,4.6042
DeskGPT,0,1024,gblur7,robust,0.929688,2.3432,2.2655,4.6087
DeskGPT,0,1024,mblur3,robust,1.0,2.3432,2.2745,4.6177
DeskGPT,0,1024,mblur5,robust,0.982422,2.3432,2.2685,4.6117
DeskGPT,0,1024,mblur7,robust,0.942383,2.3432,2.2669,4.6101
DeskGPT,1,1024,clean,robust,1.0,2.2929,2.2658,4.5587
DeskGPT,1,1024,png,robust,1.0,2.2929,2.2675,4.5604
DeskGPT,1,1024,jpeg90,robust,1.0,2.2929,2.2748,4.5677
DeskGPT,1,1024,jpeg70,robust,1.0,2.2929,2.2657,4.5586
DeskGPT,1,1024,jpeg50,robust,0.977539,2.2929,2.2647,4.5576
DeskGPT,1,1024,resize0.5,robust,1.0,2.2929,2.2632,4.5562
DeskGPT,1,1024,resize0.75,robust,1.0,2.2929,2.2659,4.5588
DeskGPT,1,1024,resize1.25,robust,1.0,2.2929,2.2677,4.5607
DeskGPT,1,1024,resize1.5,robust,1.0,2.2929,2.2656,4.5585
DeskGPT,1,1024,gnoise01,robust,1.0,2.2929,2.2644,4.5573
DeskGPT,1,1024,gnoise05,robust,0.958008,2.2929,2.2645,4.5575
DeskGPT,1,1024,gnoise10,robust,0.864258,2.2929,2.2707,4.5636
DeskGPT,1,1024,gblur3,robust,1.0,2.2929,2.2667,4.5596
DeskGPT,1,1024,gblur5,robust,1.0,2.2929,2.2721,4.5651
DeskGPT,1,1024,gblur7,robust,0.958008,2.2929,2.2676,4.5606
DeskGPT,1,1024,mblur3,robust,1.0,2.2929,2.2746,4.5675
DeskGPT,1,1024,mblur5,robust,1.0,2.2929,2.2782,4.5711
DeskGPT,1,1024,mblur7,robust,0.964844,2.2929,2.2777,4.5706
DeskGPT,2,1024,clean,robust,1.0,2.2994,2.2791,4.5785
DeskGPT,2,1024,png,robust,1.0,2.2994,2.2704,4.5699
DeskGPT,2,1024,jpeg90,robust,1.0,2.2994,2.2728,4.5722
DeskGPT,2,1024,jpeg70,robust,1.0,2.2994,2.2675,4.5669
DeskGPT,2,1024,jpeg50,robust,0.982422,2.2994,2.2655,4.5649
DeskGPT,2,1024,resize0.5,robust,1.0,2.2994,2.2704,4.5698
DeskGPT,2,1024,resize0.75,robust,1.0,2.2994,2.268,4.5674
DeskGPT,2,1024,resize1.25,robust,1.0,2.2994,2.268,4.5674
DeskGPT,2,1024,resize1.5,robust,1.0,2.2994,2.2667,4.5661
DeskGPT,2,1024,gnoise01,robust,1.0,2.2994,2.2655,4.5649
DeskGPT,2,1024,gnoise05,robust,0.96875,2.2994,2.2693,4.5687
DeskGPT,2,1024,gnoise10,robust,0.911133,2.2994,2.2751,4.5745
DeskGPT,2,1024,gblur3,robust,1.0,2.2994,2.2675,4.5669
DeskGPT,2,1024,gblur5,robust,1.0,2.2994,2.27,4.5694
DeskGPT,2,1024,gblur7,robust,0.969727,2.2994,2.2711,4.5705
DeskGPT,2,1024,mblur3,robust,1.0,2.2994,2.2651,4.5645
DeskGPT,2,1024,mblur5,robust,1.0,2.2994,2.2724,4.5718
DeskGPT,2,1024,mblur7,robust,0.981445,2.2994,2.2679,4.5673
DeskGPT,3,1024,clean,robust,1.0,2.3051,2.2747,4.5799
DeskGPT,3,1024,png,robust,1.0,2.3051,2.2651,4.5702
DeskGPT,3,1024,jpeg90,robust,1.0,2.3051,2.2756,4.5807
DeskGPT,3,1024,jpeg70,robust,1.0,2.3051,2.2698,4.5749
DeskGPT,3,1024,jpeg50,robust,1.0,2.3051,2.2721,4.5772
DeskGPT,3,1024,resize0.5,robust,1.0,2.3051,2.2693,4.5744
DeskGPT,3,1024,resize0.75,robust,1.0,2.3051,2.268,4.5732
DeskGPT,3,1024,resize1.25,robust,1.0,2.3051,2.2735,4.5787
DeskGPT,3,1024,resize1.5,robust,1.0,2.3051,2.2675,4.5726
DeskGPT,3,1024,gnoise01,robust,1.0,2.3051,2.2695,4.5746
DeskGPT,3,1024,gnoise05,robust,1.0,2.3051,2.2723,4.5774
DeskGPT,3,1024,gnoise10,robust,1.0,2.3051,2.2669,4.572
DeskGPT,3,1024,gblur3,robust,1.0,2.3051,2.2642,4.5693
DeskGPT,3,1024,gblur5,robust,1.0,2.3051,2.2728,4.5779
DeskGPT,3,1024,gblur7,robust,0.974609,2.3051,2.2692,4.5743
DeskGPT,3,1024,mblur3,robust,1.0,2.3051,2.2734,4.5786
DeskGPT,3,1024,mblur5,robust,1.0,2.3051,2.2673,4.5724
DeskGPT,3,1024,mblur7,robust,1.0,2.3051,2.276,4.5811
DeskGPT,4,1024,clean,robust,1.0,2.294,2.2706,4.5646
DeskGPT,4,1024,png,robust,1.0,2.294,2.267,4.561
DeskGPT,4,1024,jpeg90,robust,1.0,2.294,2.2766,4.5706
DeskGPT,4,1024,jpeg70,robust,0.955078,2.294,2.2705,4.5645
DeskGPT,4,1024,jpeg50,robust,0.926758,2.294,2.2643,4.5583
DeskGPT,4,1024,resize0.5,robust,1.0,2.294,2.2698,4.5638
DeskGPT,4,1024,resize0.75,robust,1.0,2.294,2.2647,4.5587
DeskGPT,4,1024,resize1.25,robust,1.0,2.294,2.2727,4.5668
DeskGPT,4,1024,resize1.5,robust,1.0,2.294,2.269,4.563
DeskGPT,4,1024,gnoise01,robust,1.0,2.294,2.2673,4.5613
DeskGPT,4,1024,gnoise05,robust,0.899414,2.294,2.2721,4.5661
DeskGPT,4,1024,gnoise10,robust,0.81543,2.294,2.2646,4.5586
DeskGPT,4,1024,gblur3,robust,1.0,2.294,2.2713,4.5653
DeskGPT,4,1024,gblur5,robust,0.942383,2.294,2.2739,4.5679
DeskGPT,4,1024,gblur7,robust,0.867188,2.294,2.268,4.562
DeskGPT,4,1024,mblur3,robust,1.0,2.294,2.2759,4.5699
DeskGPT,4,1024,mblur5,robust,0.958008,2.294,2.2652,4.5592
DeskGPT,4,1024,mblur7,robust,0.910156,2.294,2.2719,4.5659
DeskGPT,5,1024,clean,robust,1.0,2.2962,2.2696,4.5658
DeskGPT,5,1024,png,robust,1.0,2.2962,2.2637,4.56
DeskGPT,5,1024,jpeg90,robust,1.0,2.2962,2.2701,4.5663
DeskGPT,5,1024,jpeg70,robust,1.0,2.2962,2.2667,4.5629
DeskGPT,5,1024,jpeg50,robust,0.986328,2.2962,2.2685,4.5647
DeskGPT,5,1024,resize0.5,robust,1.0,2.2962,2.2708,4.567
DeskGPT,5,1024,resize0.75,robust,1.0,2.2962,2.2689,4.5651
DeskGPT,5,1024,resize1.25,robust,1.0,2.2962,2.2697,4.5659
DeskGPT,5,1024,resize1.5,robust,1.0,2.2962,2.2643,4.5605
DeskGPT,5,1024,gnoise01,robust,1.0,2.2962,2.2675,4.5637
DeskGPT,5,1024,gnoise05,robust,0.983398,2.2962,2.2725,4.5687
DeskGPT,5,1024,gnoise10,robust,0.951172,2.2962,2.2712,4.5674
DeskGPT,5,1024,gblur3,robust,1.0,2.2962,2.277,4.5732
DeskGPT,5,1024,gblur5,robust,1.0,2.2962,2.2666,4.5628
DeskGPT,5,1024,gblur7,robust,0.916992,2.2962,2.2644,4.5606
DeskGPT,5,1024,mblur3,robust,1.0,2.2962,2.2702,4.5664
DeskGPT,5,1024,mblur5,robust,1.0,2.2962,2.2725,4.5687
DeskGPT,5,1024,mblur7,robust,0.954102,2.2962,2.2735,4.5697
DeskGPT,6,1024,clean,robust,1.0,2.2958,2.2637,4.5595
DeskGPT,6,1024,png,robust,1.0,2.2958,2.267,4.5629
DeskGPT,6,1024,jpeg90,robust,1.0,2.2958,2.2655,4.5613
DeskGPT,6,1024,jpeg70,robust,1.0,2.2958,2.2703,4.5661
DeskGPT,6,1024,jpeg50,robust,1.0,2.2958,2.2807,4.5766
DeskGPT,6,1024,resize0.5,robust,1.0,2.2958,2.2695,4.5654
DeskGPT,6,1024,resize0.75,robust,1.0,2.2958,2.2667,4.5625
DeskGPT,6,1024,resize1.25,robust,1.0,2.2958,2.2669,4.5628
DeskGPT,6,1024,resize1.5,robust,1.0,2.2958,2.2661,4.5619
DeskGPT,6,1024,gnoise01,robust,1.0,2.2958,2.2741,4.5699
DeskGPT,6,1024,gnoise05,robust,0.958984,2.2958,2.2691,4.5649
DeskGPT,6,1024,gnoise10,robust,0.868164,2.2958,2.272,4.5678
DeskGPT,6,1024,gblur3,robust,1.0,2.2958,2.2669,4.5628
DeskGPT,6,1024,gblur5,robust,0.982422,2.2958,2.2661,4.562
DeskGPT,6,1024,gblur7,robust,0.929688,2.2958,2.2732,4.569
DeskGPT,6,1024,mblur3,robust,1.0,2.2958,2.2683,4.5641
DeskGPT,6,1024,mblur5,robust,1.0,2.2958,2.2716,4.5675
DeskGPT,6,1024,mblur7,robust,0.975586,2.2958,2.2648,4.5606
DeskGPT,7,1024,clean,robust,1.0,2.2952,2.2656,4.5608
DeskGPT,7,1024,png,robust,1.0,2.2952,2.2716,4.5668
DeskGPT,7,1024,jpeg90,robust,1.0,2.2952,2.2727,4.5679
DeskGPT,7,1024,jpeg70,robust,1.0,2.2952,2.2704,4.5656
DeskGPT,7,1024,jpeg50,robust,1.0,2.2952,2.266,4.5612
DeskGPT,7,1024,resize0.5,robust,1.0,2.2952,2.2718,4.5669
DeskGPT,7,1024,resize0.75,robust,1.0,2.2952,2.2698,4.565
DeskGPT,7,1024,resize1.25,robust,1.0,2.2952,2.2691,4.5643
DeskGPT,7,1024,resize1.5,robust,1.0,2.2952,2.2699,4.5651
DeskGPT,7,1024,gnoise01,robust,1.0,2.2952,2.2642,4.5594
DeskGPT,7,1024,gnoise05,robust,0.946289,2.2952,2.2683,4.5635
DeskGPT,7,1024,gnoise10,robust,0.886719,2.2952,2.2646,4.5598
DeskGPT,7,1024,gblur3,robust,1.0,2.2952,2.2721,4.5672
DeskGPT,7,1024,gblur5,robust,1.0,2.2952,2.2788,4.574
DeskGPT,7,1024,gblur7,robust,0.933594,2.2952,2.2688,4.564
DeskGPT,7,1024,mblur3,robust,1.0,2.2952,2.268,4.5632
DeskGPT,7,1024,mblur5,robust,1.0,2.2952,2.2683,4.5635
DeskGPT,7,1024,mblur7,robust,0.976562,2.2952,2.2713,4.5665
DeskGPT,8,1024,clean,robust,1.0,2.3009,2.27,4.571
DeskGPT,8,1024,png,robust,1.0,2.3009,2.2651,4.566
DeskGPT,8,1024,jpeg90,robust,1.0,2.3009,2.2687,4.5696
DeskGPT,8,1024,jpeg70,robust,0.957031,2.3009,2.2658,4.5667
DeskGPT,8,1024,jpeg50,robust,0.932617,2.3009,2.2692,4.5701
DeskGPT,8,1024,resize0.5,robust,0.979492,2.3009,2.2698,4.5707
DeskGPT,8,1024,resize0.75,robust,1.0,2.3009,2.2761,4.577
DeskGPT,8,1024,resize1.25,robust,1.0,2.3009,2.2699,4.5708
DeskGPT,8,1024,resize1.5,robust,1.0,2.3009,2.2651,4.5661
DeskGPT,8,1024,gnoise01,robust,1.0,2.3009,2.2688,4.5697
DeskGPT,8,1024,gnoise05,robust,0.885742,2.3009,2.2684,4.5693
DeskGPT,8,1024,gnoise10,robust,0.77832,2.3009,2.2722,4.5731
DeskGPT,8,1024,gblur3,robust,0.980469,2.3009,2.2771,4.5781
DeskGPT,8,1024,gblur5,robust,0.935547,2.3009,2.2772,4.5782
DeskGPT,8,1024,gblur7,robust,0.870117,2.3009,2.2661,4.5671
DeskGPT,8,1024,mblur3,robust,0.983398,2.3009,2.2658,4.5667
DeskGPT,8,1024,mblur5,robust,0.918945,2.3009,2.2712,4.5721
DeskGPT,8,1024,mblur7,robust,0.870117,2.3009,2.2669,4.5679
DeskGPT,9,1024,clean,robust,1.0,2.2978,2.2717,4.5695
DeskGPT,9,1024,png,robust,1.0,2.2978,2.2706,4.5684
DeskGPT,9,1024,jpeg90,robust,1.0,2.2978,2.2787,4.5765
DeskGPT,9,1024,jpeg70,robust,0.979492,2.2978,2.2693,4.567
DeskGPT,9,1024,jpeg50,robust,0.944336,2.2978,2.2691,4.5669
DeskGPT,9,1024,resize0.5,robust,0.974609,2.2978,2.2653,4.563
DeskGPT,9,1024,resize0.75,robust,1.0,2.2978,2.2646,4.5624
DeskGPT,9,1024,resize1.25,robust,1.0,2.2978,2.2657,4.5635
DeskGPT,9,1024,resize1.5,robust,1.0,2.2978,2.2669,4.5646
DeskGPT,9,1024,gnoise01,robust,1.0,2.2978,2.2723,4.5701
DeskGPT,9,1024,gnoise05,robust,0.926758,2.2978,2.2647,4.5624
DeskGPT,9,1024,gnoise10,robust,0.827148,2.2978,2.2643,4.5621
DeskGPT,9,1024,gblur3,robust,0.982422,2.2978,2.2662,4.564
DeskGPT,9,1024,gblur5,robust,0.882812,2.2978,2.2637,4.5615
DeskGPT,9,1024,gblur7,robust,0.829102,2.2978,2.2704,4.5682
DeskGPT,9,1024,mblur3,robust,0.974609,2.2978,2.2732,4.571
DeskGPT,9,1024,mblur5,robust,0.87793,2.2978,2.2701,4.5679
DeskGPT,9,1024,mblur7,robust,0.831055,2.2978,2.2667,4.5645
DeskGPT,10,1024,clean,robust,1.0,2.294,2.272,4.566
DeskGPT,10,1024,png,robust,1.0,2.294,2.2711,4.5651
DeskGPT,10,1024,jpeg90,robust,1.0,2.294,2.2712,4.5652
DeskGPT,10,1024,jpeg70,robust,1.0,2.294,2.2681,4.5621
DeskGPT,10,1024,jpeg50,robust,1.0,2.294,2.2721,4.5661
DeskGPT,10,1024,resize0.5,robust,1.0,2.294,2.274,4.5681
DeskGPT,10,1024,resize0.75,robust,1.0,2.294,2.2664,4.5604
DeskGPT,10,1024,resize1.25,robust,1.0,2.294,2.2759,4.5699
DeskGPT,10,1024,resize1.5,robust,1.0,2.294,2.2672,4.5613
DeskGPT,10,1024,gnoise01,robust,1.0,2.294,2.2726,4.5666
DeskGPT,10,1024,gnoise05,robust,0.947266,2.294,2.2736,4.5676
DeskGPT,10,1024,gnoise10,robust,0.891602,2.294,2.2645,4.5585
DeskGPT,10,1024,gblur3,robust,1.0,2.294,2.2725,4.5665
DeskGPT,10,1024,gblur5,robust,0.973633,2.294,2.2688,4.5629
DeskGPT,10,1024,gblur7,robust,0.907227,2.294,2.2654,4.5595
DeskGPT,10,1024,mblur3,robust,1.0,2.294,2.2685,4.5625
DeskGPT,10,1024,mblur5,robust,0.983398,2.294,2.2671,4.5611
DeskGPT,10,1024,mblur7,robust,0.924805,2.294,2.2709,4.5649
DeskGPT,11,1024,clean,robust,1.0,2.2944,2.2694,4.5638
DeskGPT,11,1024,png,robust,1.0,2.2944,2.2711,4.5655
DeskGPT,11,1024,jpeg90,robust,1.0,2.2944,2.2631,4.5575
DeskGPT,11,1024,jpeg70,robust,1.0,2.2944,2.2664,4.5608
DeskGPT,11,1024,jpeg50,robust,1.0,2.2944,2.2681,4.5625
DeskGPT,11,1024,resize0.5,robust,1.0,2.2944,2.2717,4.5661
DeskGPT,11,1024,resize0.75,robust,1.0,2.2944,2.2683,4.5627
DeskGPT,11,1024,resize1.25,robust,1.0,2.2944,2.2641,4.5585
DeskGPT,11,1024,resize1.5,robust,1.0,2.2944,2.2643,4.5587
DeskGPT,11,1024,gnoise01,robust,1.0,2.2944,2.2671,4.5615
DeskGPT,11,1024,gnoise05,robust,0.972656,2.2944,2.2672,4.5616
DeskGPT,11,1024,gnoise10,robust,0.899414,2.2944,2.2735,4.5678
DeskGPT,11,1024,gblur3,robust,1.0,2.2944,2.2641,4.5585
DeskGPT,11,1024,gblur5,robust,0.960938,2.2944,2.2667,4.5611
DeskGPT,11,1024,gblur7,robust,0.881836,2.2944,2.2647,4.559
DeskGPT,11,1024,mblur3,robust,1.0,2.2944,2.2672,4.5616
DeskGPT,11,1024,mblur5,robust,0.954102,2.2944,2.2755,4.5699
DeskGPT,11,1024,mblur7,robust,0.908203,2.2944,2.2729,4.5672
DeskGPT,12,1024,clean,robust,1.0,2.298,2.2668,4.5649
DeskGPT,12,1024,png,robust,1.0,2.298,2.2654,4.5634
DeskGPT,12,1024,jpeg90,robust,1.0,2.298,2.267,4.565
DeskGPT,12,1024,jpeg70,robust,1.0,2.298,2.2696,4.5676
DeskGPT,12,1024,jpeg50,robust,1.0,2.298,2.2697,4.5678
DeskGPT,12,1024,resize0.5,robust,1.0,2.298,2.2647,4.5627
DeskGPT,12,1024,resize0.75,robust,1.0,2.298,2.2642,4.5623
DeskGPT,12,1024,resize1.25,robust,1.0,2.298,2.2662,4.5642
DeskGPT,12,1024,resize1.5,robust,1.0,2.298,2.2658,4.5638
DeskGPT,12,1024,gnoise01,robust,1.0,2.298,2.2708,4.5688
DeskGPT,12,1024,gnoise05,robust,0.972656,2.298,2.2665,4.5646
DeskGPT,12,1024,gnoise10,robust,0.925781,2.298,2.2676,4.5657
DeskGPT,12,1024,gblur3,robust,1.0,2.298,2.2669,4.565
DeskGPT,12,1024,gblur5,robust,1.0,2.298,2.2677,4.5657
DeskGPT,12,1024,gblur7,robust,0.950195,2.298,2.2715,4.5695
DeskGPT,12,1024,mblur3,robust,1.0,2.298,2.2676,4.5656
DeskGPT,12,1024,mblur5,robust,1.0,2.298,2.2678,4.5658
DeskGPT,12,1024,mblur7,robust,0.975586,2.298,2.2721,4.5701
DeskGPT,13,1024,clean,robust,1.0,2.2985,2.2656,4.564
DeskGPT,13,1024,png,robust,1.0,2.2985,2.2715,4.57
DeskGPT,13,1024,jpeg90,robust,1.0,2.2985,2.2671,4.5656
DeskGPT,13,1024,jpeg70,robust,1.0,2.2985,2.267,4.5655
DeskGPT,13,1024,jpeg50,robust,0.980469,2.2985,2.265,4.5634
DeskGPT,13,1024,resize0.5,robust,1.0,2.2985,2.2719,4.5703
DeskGPT,13,1024,resize0.75,robust,1.0,2.2985,2.2692,4.5677
DeskGPT,13,1024,resize1.25,robust,1.0,2.2985,2.2774,4.5759
DeskGPT,13,1024,resize1.5,robust,1.0,2.2985,2.2684,4.5669
DeskGPT,13,1024,gnoise01,robust,1.0,2.2985,2.2654,4.5639
DeskGPT,13,1024,gnoise05,robust,0.911133,2.2985,2.2673,4.5657
DeskGPT,13,1024,gnoise10,robust,0.805664,2.2985,2.2642,4.5627
DeskGPT,13,1024,gblur3,robust,1.0,2.2985,2.2711,4.5696
DeskGPT,13,1024,gblur5,robust,0.975586,2.2985,2.268,4.5665
DeskGPT,13,1024,gblur7,robust,0.885742,2.2985,2.2652,4.5637
DeskGPT,13,1024,mblur3,robust,1.0,2.2985,2.2655,4.564
DeskGPT,13,1024,mblur5,robust,0.978516,2.2985,2.2656,4.5641
DeskGPT,13,1024,mblur7,robust,0.925781,2.2985,2.2721,4.5706
DeskGPT,14,1024,clean,robust,1.0,2.3026,2.2684,4.571
DeskGPT,14,1024,png,robust,1.0,2.3026,2.2676,4.5702
DeskGPT,14,1024,jpeg90,robust,1.0,2.3026,2.2666,4.5692
DeskGPT,14,1024,jpeg70,robust,0.981445,2.3026,2.2702,4.5729
DeskGPT,14,1024,jpeg50,robust,0.977539,2.3026,2.269,4.5716
DeskGPT,14,1024,resize0.5,robust,1.0,2.3026,2.2704,4.573
DeskGPT,14,1024,resize0.75,robust,1.0,2.3026,2.2676,4.5702
DeskGPT,14,1024,resize1.25,robust,1.0,2.3026,2.2662,4.5688
DeskGPT,14,1024,resize1.5,robust,1.0,2.3026,2.2682,4.5708
DeskGPT,14,1024,gnoise01,robust,1.0,2.3026,2.2647,4.5674
DeskGPT,14,1024,gnoise05,robust,0.973633,2.3026,2.2724,4.575
DeskGPT,14,1024,gnoise10,robust,0.938477,2.3026,2.2675,4.5702
DeskGPT,14,1024,gblur3,robust,1.0,2.3026,2.2673,4.57
DeskGPT,14,1024,gblur5,robust,0.961914,2.3026,2.268,4.5706
DeskGPT,14,1024,gblur7,robust,0.870117,2.3026,2.2672,4.5699
DeskGPT,14,1024,mblur3,robust,1.0,2.3026,2.277,4.5796
DeskGPT,14,1024,mblur5,robust,0.957031,2.3026,2.2708,4.5735
DeskGPT,14,1024,mblur7,robust,0.900391,2.3026,2.2739,4.5765
DeskGPT,15,1024,clean,robust,1.0,2.2982,2.2683,4.5665
DeskGPT,15,1024,png,robust,1.0,2.2982,2.2658,4.5639
DeskGPT,15,1024,jpeg90,robust,1.0,2.2982,2.2686,4.5668
DeskGPT,15,1024,jpeg70,robust,0.957031,2.2982,2.2729,4.5711
DeskGPT,15,1024,jpeg50,robust,0.916016,2.2982,2.2677,4.5659
DeskGPT,15,1024,resize0.5,robust,1.0,2.2982,2.2652,4.5634
DeskGPT,15,1024,resize0.75,robust,1.0,2.2982,2.2669,4.565
DeskGPT,15,1024,resize1.25,robust,1.0,2.2982,2.2645,4.5627
DeskGPT,15,1024,resize1.5,robust,1.0,2.2982,2.2692,4.5674
DeskGPT,15,1024,gnoise01,robust,1.0,2.2982,2.2723,4.5705
DeskGPT,15,1024,gnoise05,robust,0.912109,2.2982,2.264,4.5622
DeskGPT,15,1024,gnoise10,robust,0.842773,2.2982,2.2664,4.5646
DeskGPT,15,1024,gblur3,robust,1.0,2.2982,2.2648,4.563
DeskGPT,15,1024,gblur5,robust,0.947266,2.2982,2.2679,4.5661
DeskGPT,15,1024,gblur7,robust,0.884766,2.2982,2.2733,4.5715
DeskGPT,15,1024,mblur3,robust,1.0,2.2982,2.2693,4.5674
DeskGPT,15,1024,mblur5,robust,0.950195,2.2982,2.2686,4.5668
DeskGPT,15,1024,mblur7,robust,0.894531,2.2982,2.2674,4.5656
DeskGPT,16,1024,clean,robust,1.0,2.2921,2.2648,4.5569
DeskGPT,16,1024,png,robust,1.0,2.2921,2.274,4.5662
DeskGPT,16,1024,jpeg90,robust,1.0,2.2921,2.2757,4.5679
DeskGPT,16,1024,jpeg70,robust,1.0,2.2921,2.2734,4.5656
DeskGPT,16,1024,jpeg50,robust,1.0,2.2921,2.2764,4.5685
DeskGPT,16,1024,resize0.5,robust,1.0,2.2921,2.2699,4.5621
DeskGPT,16,1024,resize0.75,robust,1.0,2.2921,2.2669,4.559
DeskGPT,16,1024,resize1.25,robust,1.0,2.2921,2.2714,4.5635
DeskGPT,16,1024,resize1.5,robust,1.0,2.2921,2.2642,4.5563
DeskGPT,16,1024,gnoise01,robust,1.0,2.2921,2.2679,4.56
DeskGPT,16,1024,gnoise05,robust,1.0,2.2921,2.2637,4.5558
DeskGPT,16,1024,gnoise10,robust,1.0,2.2921,2.2686,4.5607
DeskGPT,16,1024,gblur3,robust,1.0,2.2921,2.2717,4.5638
DeskGPT,16,1024,gblur5,robust,1.0,2.2921,2.2693,4.5614
DeskGPT,16,1024,gblur7,robust,1.0,2.2921,2.2681,4.5602
DeskGPT,16,1024,mblur3,robust,1.0,2.2921,2.2666,4.5587
DeskGPT,16,1024,mblur5,robust,1.0,2.2921,2.2669,4.5591
DeskGPT,16,1024,mblur7,robust,1.0,2.2921,2.275,4.5671
DeskGPT,17,1024,clean,robust,1.0,2.295,2.269,4.564
DeskGPT,17,1024,png,robust,1.0,2.295,2.2647,4.5597
DeskGPT,17,1024,jpeg90,robust,1.0,2.295,2.266,4.5611
DeskGPT,17,1024,jpeg70,robust,1.0,2.295,2.2678,4.5628
DeskGPT,17,1024,jpeg50,robust,1.0,2.295,2.2658,4.5608
DeskGPT,17,1024,resize0.5,robust,1.0,2.295,2.2802,4.5752
DeskGPT,17,1024,resize0.75,robust,1.0,2.295,2.2711,4.5662
DeskGPT,17,1024,resize1.25,robust,1.0,2.295,2.2685,4.5635
DeskGPT,17,1024,resize1.5,robust,1.0,2.295,2.2647,4.5597
DeskGPT,17,1024,gnoise01,robust,1.0,2.295,2.2661,4.5611
DeskGPT,17,1024,gnoise05,robust,1.0,2.295,2.2697,4.5647
DeskGPT,17,1024,gnoise10,robust,0.953125,2.295,2.2678,4.5628
DeskGPT,17,1024,gblur3,robust,1.0,2.295,2.2706,4.5657
DeskGPT,17,1024,gblur5,robust,1.0,2.295,2.2684,4.5634
DeskGPT,17,1024,gblur7,robust,0.961914,2.295,2.2634,4.5585
DeskGPT,17,1024,mblur3,robust,1.0,2.295,2.2658,4.5608
DeskGPT,17,1024,mblur5,robust,1.0,2.295,2.2725,4.5676
DeskGPT,17,1024,mblur7,robust,0.978516,2.295,2.2669,4.5619
DeskGPT,18,1024,clean,robust,1.0,2.2972,2.2658,4.563
DeskGPT,18,1024,png,robust,1.0,2.2972,2.2696,4.5668
DeskGPT,18,1024,jpeg90,robust,1.0,2.2972,2.2697,4.5669
DeskGPT,18,1024,jpeg70,robust,0.973633,2.2972,2.2725,4.5697
DeskGPT,18,1024,jpeg50,robust,0.941406,2.2972,2.2718,4.5689
DeskGPT,18,1024,resize0.5,robust,0.982422,2.2972,2.267,4.5642
DeskGPT,18,1024,resize0.75,robust,1.0,2.2972,2.2649,4.5621
DeskGPT,18,1024,resize1.25,robust,1.0,2.2972,2.2653,4.5625
DeskGPT,18,1024,resize1.5,robust,1.0,2.2972,2.2695,4.5667
DeskGPT,18,1024,gnoise01,robust,1.0,2.2972,2.2696,4.5668
DeskGPT,18,1024,gnoise05,robust,0.90918,2.2972,2.2637,4.5609
DeskGPT,18,1024,gnoise10,robust,0.867188,2.2972,2.263,4.5602
DeskGPT,18,1024,gblur3,robust,1.0,2.2972,2.2663,4.5635
DeskGPT,18,1024,gblur5,robust,0.931641,2.2972,2.2648,4.562
DeskGPT,18,1024,gblur7,robust,0.866211,2.2972,2.2722,4.5694
DeskGPT,18,1024,mblur3,robust,0.986328,2.2972,2.2706,4.5678
DeskGPT,18,1024,mblur5,robust,0.939453,2.2972,2.2652,4.5624
DeskGPT,18,1024,mblur7,robust,0.874023,2.2972,2.2665,4.5637
DeskGPT,19,1024,clean,robust,1.0,2.2989,2.2642,4.5631
DeskGPT,19,1024,png,robust,1.0,2.2989,2.2764,4.5753
DeskGPT,19,1024,jpeg90,robust,1.0,2.2989,2.2731,4.572
DeskGPT,19,1024,jpeg70,robust,1.0,2.2989,2.2683,4.5673
DeskGPT,19,1024,jpeg50,robust,1.0,2.2989,2.2675,4.5664
DeskGPT,19,1024,resize0.5,robust,0.983398,2.2989,2.2655,4.5644
DeskGPT,19,1024,resize0.75,robust,1.0,2.2989,2.2668,4.5657
DeskGPT,19,1024,resize1.25,robust,1.0,2.2989,2.2799,4.5788
DeskGPT,19,1024,resize1.5,robust,1.0,2.2989,2.2641,4.5631
DeskGPT,19,1024,gnoise01,robust,1.0,2.2989,2.2641,4.5631
DeskGPT,19,1024,gnoise05,robust,0.980469,2.2989,2.2643,4.5632
DeskGPT,19,1024,gnoise10,robust,0.90918,2.2989,2.2641,4.563
DeskGPT,19,1024,gblur3,robust,1.0,2.2989,2.272,4.571
DeskGPT,19,1024,gblur5,robust,0.944336,2.2989,2.2684,4.5673
